state,indicator_id,indicator_name,sub_indicator_id,question_number,question,response_type,selected_answer,points,link_to_source
Yobe,interstate_trade,Interstate Trade,state_owned_transport_assets,2,"""Presence of state owned airports, air carriers, rail, seaport and dry port (0, 1.5, 3 points)""",points_scale,,,
Yobe,investor_aftercare_service,Investor Aftercare Service,designated_desk,1,"Does the state have a designated investor aftercare desk/department?",yes_no,,,
Yobe,land_registration,Land Registration,certificate_time,2,"Days for CofO",time_band,,,
Yobe,land_registration,Land Registration,gis_functionality,4,"Availability of GIS",yes_no_variant,,,
Yobe,land_registration,Land Registration,procedures_availability,3,"Procedure/fees publicly available",multi_choice,,,
Yobe,land_registration,Land Registration,process_automation,1,"Process type",multi_choice,,,
Yobe,market_access,Market Access and Competition,one_stop_shop,1,"Does the State have a one stop shop?",yes_no,,,
Yobe,market_access,Market Access and Competition,public_incentives,2,"Does the state have public incentives?",yes_no,,,
Yobe,paying_taxes,Paying Taxes,tax_filing_burden,2,"How burdensome is the tax filing process for taxpayers in the state?",multi_choice,,,
Yobe,paying_taxes,Paying Taxes,tax_incentive_transparency,3,"How transparent and accessible is the state's tax incentive and exemption framework?",multi_choice,,,
Yobe,paying_taxes,Paying Taxes,tax_payment_transparency,1,"How does the state facilitate tax payment collection and provide transaction transparency to taxpayers?",multi_choice,,,
Yobe,small_claims_courts,Small Claims Courts,compliance_reporting,2,"Compliance with publishing report",multi_choice,,,
Yobe,small_claims_courts,Small Claims Courts,number_of_courts,1,"Number of SCCs established and actively sitting in main city",count_band,,,
Yobe,workforce_development,Workforce Development and Social Infrastructure,gender_inclusivity,2,"Does the state meet the gender inclusivity benchmark?",yes_no,,,
Yobe,workforce_development,Workforce Development and Social Infrastructure,social_security_systems,1,"Does the state operate social security systems for vulnerable populations?",yes_no,,,
Zamfara,access_to_electricity,Access to Electricity,band_a_shares,1,"Band A Share of Feeders",percentage_band,,,
Zamfara,access_to_electricity,Access to Electricity,state_owned_electricity_regulator,2,"State Owned Electricity Regulation",yes_no_transition,,,
Zamfara,access_to_skilled_labour,Access to Skilled Labour,accredited_institutions,2,"How many accredited tertiary and technical institutions are available in the state?",count_band,,,
Zamfara,access_to_skilled_labour,Access to Skilled Labour,education_investment,1,"Post-secondary graduates relative to population",tier_band,,,
Zamfara,contract_enforcement,Contract Enforcement and Commercial Dispute Resolution,alternative_dispute_resolution,2,"Does the state have ADR?",yes_no,,,
Zamfara,contract_enforcement,Contract Enforcement and Commercial Dispute Resolution,commercial_court,1,"Does the state have a commercial court?",yes_no,,,
Zamfara,crisis_resilience,Crisis Resilience and Business Continuity,emergency_agency,1,"Does the state have a functional emergency management agency?",yes_no,,,
Zamfara,crisis_resilience,Crisis Resilience and Business Continuity,sema_funding,2,"Is the SEMA or equivalent agency visibly funded in the current state budget?",yes_no,,,
Zamfara,digital_connectivity,Digital Connectivity,coverage_5g,3,"5G coverage",yes_no,,,
Zamfara,digital_connectivity,Digital Connectivity,gov_services_online,2,"Availability of government services online",yes_partial_no,,,
Zamfara,digital_connectivity,Digital Connectivity,right_of_way,1,"Right of Way (RoW) fees",multi_choice,,,
Zamfara,export_import_facilitation,Export-Import Facilitation,StateChamberOfCommerce,2,"Have state chamber of commerce",yes_no,,,
Zamfara,export_import_facilitation,Export-Import Facilitation,totalExporters_perState,1,"Total number of exporters per state",count_band,,,
Zamfara,getting_credit,Getting Credit,boi_collaboration,1,"Does the state collaborate with BOI or any federal Agency to create access to credit?",yes_no,,,
Zamfara,getting_credit,Getting Credit,microfinance_banks,2,"Have owned microfinance banks or cooperatives?",yes_no,,,
Zamfara,grievance_redress_mechanisms,Grievance Redress Mechanisms,accessibility_and_channels,2,"How accessible is the state's Grievance Redress Mechanism?",multi_choice,,,
Zamfara,grievance_redress_mechanisms,Grievance Redress Mechanisms,centralized_grm,1,"Does the state have a centralized Grievance Redress Mechanism?",multi_choice,,,
Zamfara,infrastructure,Infrastructure,airport_cargo_functional,2,"Airport/Cargo Airport (Functional)",yes_no,,,
Zamfara,infrastructure,Infrastructure,railway,3,"Rail Line (Functional)",yes_no,,,
Zamfara,infrastructure,Infrastructure,renewable_energy_evs_cng,1,"Renewable Energy (Launch of State's EVs and CNG Transport Solutions)",yes_no,,,
Zamfara,interstate_trade,Interstate Trade,haulage_fees,1,"Elimination of haulage fees via law/executive order and enforcement",yes_no,,,
Zamfara,interstate_trade,Interstate Trade,state_owned_transport_assets,2,"""Presence of state owned airports, air carriers, rail, seaport and dry port (0, 1.5, 3 points)""",points_scale,,,
Zamfara,investor_aftercare_service,Investor Aftercare Service,designated_desk,1,"Does the state have a designated investor aftercare desk/department?",yes_no,,,
Zamfara,land_registration,Land Registration,certificate_time,2,"Days for CofO",time_band,,,
Zamfara,land_registration,Land Registration,gis_functionality,4,"Availability of GIS",yes_no_variant,,,
Zamfara,land_registration,Land Registration,procedures_availability,3,"Procedure/fees publicly available",multi_choice,,,
Zamfara,land_registration,Land Registration,process_automation,1,"Process type",multi_choice,,,
Zamfara,market_access,Market Access and Competition,one_stop_shop,1,"Does the State have a one stop shop?",yes_no,,,
Zamfara,market_access,Market Access and Competition,public_incentives,2,"Does the state have public incentives?",yes_no,,,
Zamfara,paying_taxes,Paying Taxes,tax_filing_burden,2,"How burdensome is the tax filing process for taxpayers in the state?",multi_choice,,,
Zamfara,paying_taxes,Paying Taxes,tax_incentive_transparency,3,"How transparent and accessible is the state's tax incentive and exemption framework?",multi_choice,,,
Zamfara,paying_taxes,Paying Taxes,tax_payment_transparency,1,"How does the state facilitate tax payment collection and provide transaction transparency to taxpayers?",multi_choice,,,
Zamfara,small_claims_courts,Small Claims Courts,compliance_reporting,2,"Compliance with publishing report",multi_choice,,,
Zamfara,small_claims_courts,Small Claims Courts,number_of_courts,1,"Number of SCCs established and actively sitting in main city",count_band,,,
Zamfara,workforce_development,Workforce Development and Social Infrastructure,gender_inclusivity,2,"Does the state meet the gender inclusivity benchmark?",yes_no,,,
Zamfara,workforce_development,Workforce Development and Social Infrastructure,social_security_systems,1,"Does the state operate social security systems for vulnerable populations?",yes_no,,,
Federal Capital Territory,access_to_electricity,Access to Electricity,band_a_shares,1,"Band A Share of Feeders",percentage_band,,,
Federal Capital Territory,access_to_electricity,Access to Electricity,state_owned_electricity_regulator,2,"State Owned Electricity Regulation",yes_no_transition,,,
Federal Capital Territory,access_to_skilled_labour,Access to Skilled Labour,accredited_institutions,2,"How many accredited tertiary and technical institutions are available in the state?",count_band,,,
Federal Capital Territory,access_to_skilled_labour,Access to Skilled Labour,education_investment,1,"Post-secondary graduates relative to population",tier_band,,,
Federal Capital Territory,contract_enforcement,Contract Enforcement and Commercial Dispute Resolution,alternative_dispute_resolution,2,"Does the state have ADR?",yes_no,,,
Federal Capital Territory,contract_enforcement,Contract Enforcement and Commercial Dispute Resolution,commercial_court,1,"Does the state have a commercial court?",yes_no,,,
Federal Capital Territory,crisis_resilience,Crisis Resilience and Business Continuity,emergency_agency,1,"Does the state have a functional emergency management agency?",yes_no,,,
Federal Capital Territory,crisis_resilience,Crisis Resilience and Business Continuity,sema_funding,2,"Is the SEMA or equivalent agency visibly funded in the current state budget?",yes_no,,,
Federal Capital Territory,digital_connectivity,Digital Connectivity,coverage_5g,3,"5G coverage",yes_no,,,
Federal Capital Territory,digital_connectivity,Digital Connectivity,gov_services_online,2,"Availability of government services online",yes_partial_no,,,
Federal Capital Territory,digital_connectivity,Digital Connectivity,right_of_way,1,"Right of Way (RoW) fees",multi_choice,,,
Federal Capital Territory,export_import_facilitation,Export-Import Facilitation,StateChamberOfCommerce,2,"Have state chamber of commerce",yes_no,,,
Federal Capital Territory,export_import_facilitation,Export-Import Facilitation,totalExporters_perState,1,"Total number of exporters per state",count_band,,,
Federal Capital Territory,getting_credit,Getting Credit,boi_collaboration,1,"Does the state collaborate with BOI or any federal Agency to create access to credit?",yes_no,,,
Federal Capital Territory,getting_credit,Getting Credit,microfinance_banks,2,"Have owned microfinance banks or cooperatives?",yes_no,,,
Federal Capital Territory,grievance_redress_mechanisms,Grievance Redress Mechanisms,accessibility_and_channels,2,"How accessible is the state's Grievance Redress Mechanism?",multi_choice,,,
Federal Capital Territory,grievance_redress_mechanisms,Grievance Redress Mechanisms,centralized_grm,1,"Does the state have a centralized Grievance Redress Mechanism?",multi_choice,,,
Federal Capital Territory,infrastructure,Infrastructure,airport_cargo_functional,2,"Airport/Cargo Airport (Functional)",yes_no,,,
Federal Capital Territory,infrastructure,Infrastructure,railway,3,"Rail Line (Functional)",yes_no,,,
Federal Capital Territory,infrastructure,Infrastructure,renewable_energy_evs_cng,1,"Renewable Energy (Launch of State's EVs and CNG Transport Solutions)",yes_no,,,
Federal Capital Territory,interstate_trade,Interstate Trade,haulage_fees,1,"Elimination of haulage fees via law/executive order and enforcement",yes_no,,,
Federal Capital Territory,interstate_trade,Interstate Trade,state_owned_transport_assets,2,"""Presence of state owned airports, air carriers, rail, seaport and dry port (0, 1.5, 3 points)""",points_scale,,,
Federal Capital Territory,investor_aftercare_service,Investor Aftercare Service,designated_desk,1,"Does the state have a designated investor aftercare desk/department?",yes_no,,,
Federal Capital Territory,land_registration,Land Registration,certificate_time,2,"Days for CofO",time_band,,,
Federal Capital Territory,land_registration,Land Registration,gis_functionality,4,"Availability of GIS",yes_no_variant,,,
Federal Capital Territory,land_registration,Land Registration,procedures_availability,3,"Procedure/fees publicly available",multi_choice,,,
Federal Capital Territory,land_registration,Land Registration,process_automation,1,"Process type",multi_choice,,,
Federal Capital Territory,market_access,Market Access and Competition,one_stop_shop,1,"Does the State have a one stop shop?",yes_no,,,
Federal Capital Territory,market_access,Market Access and Competition,public_incentives,2,"Does the state have public incentives?",yes_no,,,
Federal Capital Territory,paying_taxes,Paying Taxes,tax_filing_burden,2,"How burdensome is the tax filing process for taxpayers in the state?",multi_choice,,,
Federal Capital Territory,paying_taxes,Paying Taxes,tax_incentive_transparency,3,"How transparent and accessible is the state's tax incentive and exemption framework?",multi_choice,,,
Federal Capital Territory,paying_taxes,Paying Taxes,tax_payment_transparency,1,"How does the state facilitate tax payment collection and provide transaction transparency to taxpayers?",multi_choice,,,
Federal Capital Territory,small_claims_courts,Small Claims Courts,compliance_reporting,2,"Compliance with publishing report",multi_choice,,,
Federal Capital Territory,small_claims_courts,Small Claims Courts,number_of_courts,1,"Number of SCCs established and actively sitting in main city",count_band,,,
Federal Capital Territory,workforce_development,Workforce Development and Social Infrastructure,gender_inclusivity,2,"Does the state meet the gender inclusivity benchmark?",yes_no,,,
